
 Recuentos por universidad
PDI en centros adscritos de universidades públicas por universidad, categoría y sexo
Unidades: Personal

;Ambos sexos;;;;;;;;;;;;;;;;;;Mujeres;;;;;;;;;;;;;;;;;;Hombres;;;;;;;;;;;;;;;;;;
;PDI Total;;;;;;;;;PDI ETC;;;;;;;;;PDI Total;;;;;;;;;PDI ETC;;;;;;;;;PDI Total;;;;;;;;;PDI ETC;;;;;;;;;
;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;2015-2016;2016-2017;2017-2018;2018-2019;2019-2020;2020-2021;2021-2022;2022-2023;2023-2024;
Total;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;..;..;..;.;.;..;.;.;.;..;..;..;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;..;..;.;.;..;.;.;.;..;..;..;.;.;0;
    F. y E.S: Nivel IV. Profesor Asociado;..;.;.;.;..;.;..;..;..;..;.;.;.;..;3;2;2;10;.;.;.;.;..;..;.;.;..;.;.;.;.;..;..;1;1;4;..;.;.;.;..;.;.;.;..;..;.;.;.;..;2;1;1;6;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);126;..;..;..;..;..;..;..;..;59;31;35;19;24;22;24;16;26;..;..;..;..;..;..;..;..;..;14;10;12;4;6;7;10;7;12;103;..;..;..;..;..;..;..;..;45;21;22;15;18;15;14;9;14;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;..;..;..;.;.;.;.;.;.;24;..;9;.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;..;..;..;.;.;.;.;.;.;21;..;6;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;..;..;..;..;..;..;.;.;.;14;13;14;12;10;..;.;.;7;.;.;.;..;..;..;.;.;.;.;.;.;..;..;..;.;.;4;..;.;..;..;..;.;.;.;.;9;8;9;10;8;.;.;.;3;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;..;..;..;..;..;..;..;21;17;11;7;14;10;15;16;19;..;.;.;.;..;..;..;..;..;6;5;4;2;4;4;6;7;8;..;..;..;..;..;..;..;..;..;15;13;7;5;9;6;9;9;10;
    Otro personal docente;..;..;..;..;..;..;..;..;125;7;17;22;20;20;30;31;30;43;..;..;..;..;..;..;..;..;..;4;10;9;11;12;15;16;12;14;.;..;..;..;..;..;..;..;..;3;8;13;9;8;16;16;18;29;
Politècnica de València;
    Total;..;..;..;105;120;126;130;148;159;32;34;20;29;30;36;40;45;49;.;..;..;..;..;..;..;..;..;3;7;4;8;8;11;13;16;16;..;..;..;..;..;..;..;109;116;29;27;16;21;22;25;27;29;33;
    Facultades y Escuelas Superiores (F. y E.S);..;..;..;..;..;..;..;..;..;12;21;6;8;9;7;7;7;6;.;..;.;..;.;..;..;..;..;2;5;1;..;2;2;2;2;..;..;..;..;..;..;..;..;..;..;10;16;5;7;7;5;5;5;4;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;..;..;.;.;.;..;..;..;..;4;..;.;.;.;..;..;..;..;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;..;.;.;.;..;..;..;..;3;..;.;.;.;..;..;..;..;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;..;.;.;.;..;.;.;.;.;8;.;.;.;..;.;.;.;.;..;.;.;.;..;.;.;.;.;..;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;..;..;..;..;..;..;..;..;.;1;6;4;8;6;6;6;5;.;.;.;..;.;..;..;..;..;.;0;1;..;1;2;2;2;..;.;..;..;..;..;..;..;..;..;.;1;5;3;7;4;4;4;..;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;0;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;7;.;.;.;.;.;.;.;.;
    Otro personal docente;..;..;..;..;..;..;..;..;104;13;13;14;22;21;29;33;38;43;..;.;..;..;..;..;..;..;..;..;2;3;7;6;9;11;13;13;..;..;..;..;..;..;..;..;..;13;11;11;14;15;20;22;24;30;
Pompeu Fabra;
    Total;483;413;540;582;607;666;492;353;383;167;152;187;214;209;261;213;166;198;163;152;187;219;246;281;210;156;168;69;69;84;93;92;117;96;79;88;320;261;353;363;361;385;282;197;215;98;84;103;121;117;143;118;88;110;
    Facultades y Escuelas Superiores (F. y E.S);..;..;..;..;..;..;110;118;..;14;2;7;6;5;44;44;65;37;..;..;..;..;..;..;..;..;..;4;0;3;2;1;13;13;32;9;..;..;..;..;..;..;..;..;..;10;2;4;4;4;31;31;33;29;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;..;..;..;..;..;..;..;..;..;14;2;7;6;5;12;15;12;5;..;..;..;..;..;..;..;.;.;4;0;3;2;1;6;6;5;..;..;..;..;..;..;..;..;..;..;10;2;4;4;4;6;9;7;4;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;..;..;..;..;.;.;.;.;.;21;21;45;25;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;24;.;.;.;.;.;.;..;..;..;..;.;.;.;.;.;17;17;21;20;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;..;.;.;.;.;.;.;.;.;11;8;8;8;.;.;.;.;.;..;..;..;..;.;.;.;.;.;..;..;..;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);369;206;271;323;376;335;255;164;243;149;116;139;171;163;158;135;90;136;134;..;105;124;159;156;123;..;118;65;53;67;76;71;78;67;42;68;235;124;166;199;217;179;132;..;125;84;62;71;95;92;80;68;48;67;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;..;..;..;..;..;..;..;..;..;77;84;33;34;..;33;28;34;24;..;..;..;..;..;..;..;..;..;32;41;24;22;..;18;15;25;17;..;..;..;..;..;..;..;..;..;45;43;9;12;..;15;13;9;7;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;..;..;..;..;122;109;..;..;..;24;14;49;77;95;73;59;..;57;..;.;..;..;..;..;..;.;..;12;5;19;30;38;35;34;.;26;..;..;..;..;..;..;..;..;..;12;9;30;47;57;38;25;..;31;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;253;..;165;194;243;191;136;104;122;48;18;56;60;57;52;48;34;54;..;..;..;..;105;..;..;..;..;20;7;24;24;23;25;18;13;25;168;..;112;128;138;100;..;..;..;27;11;33;36;34;27;30;21;29;
    Otro personal docente;..;136;191;185;166;232;127;..;..;4;35;41;37;41;59;34;11;25;..;..;..;..;..;105;..;..;..;1;15;13;15;19;26;16;5;11;..;..;123;103;..;127;..;..;..;3;20;28;22;22;32;18;6;13;
Rey Juan Carlos;
    Total;192;257;244;327;290;383;264;272;252;124;166;155;225;169;201;135;166;134;..;..;..;121;106;136;..;..;..;45;59;55;82;59;78;51;60;47;124;160;159;206;184;247;167;178;170;80;108;99;143;110;123;84;106;87;
    Facultades y Escuelas Superiores (F. y E.S);180;154;169;169;152;134;..;..;.;121;94;96;98;70;70;11;45;.;..;..;..;..;..;..;..;..;.;44;31;31;36;27;28;3;15;.;117;103;115;107;..;..;..;..;.;78;64;65;63;43;41;8;30;.;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;..;..;..;..;.;.;.;.;.;..;..;..;..;.;.;.;.;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;..;..;..;..;.;.;.;.;.;..;..;..;..;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;151;..;..;..;..;..;..;..;.;99;49;58;47;52;60;7;9;.;..;..;..;..;..;..;.;..;.;36;15;19;17;21;25;1;..;.;..;..;..;..;..;..;..;..;.;63;34;39;30;31;35;6;8;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;..;..;..;.;.;.;..;.;.;28;29;32;.;.;.;24;.;..;..;..;..;.;.;.;..;.;..;..;10;14;.;.;.;9;.;..;..;..;..;.;.;.;..;.;..;16;..;..;.;.;.;15;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;..;..;..;..;..;.;.;.;6;14;5;16;16;7;.;.;.;..;.;.;..;..;..;.;.;.;..;2;1;4;5;2;.;.;.;.;..;..;..;..;..;.;.;.;3;11;4;12;11;5;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;..;..;..;..;.;..;..;..;.;6;2;3;2;1;3;4;12;.;..;.;.;.;.;.;.;.;.;..;1;1;1;1;2;2;5;.;.;.;.;.;..;.;.;..;.;4;2;2;2;..;1;2;7;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;..;..;145;124;205;164;116;159;..;69;56;125;96;106;92;74;95;.;..;..;..;..;..;..;..;..;.;26;22;46;30;38;33;29;34;..;..;..;..;..;138;108;..;104;..;44;34;79;66;68;59;45;61;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;..;.;..;..;104;..;..;..;.;15;.;24;45;54;29;28;24;.;..;..;..;..;..;..;..;..;.;5;..;7;16;21;10;11;6;.;..;.;..;..;..;..;..;..;.;10;.;17;29;33;19;17;18;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;..;..;..;..;..;..;..;.;..;..;37;..;37;9;22;24;4;20;.;..;..;..;.;..;..;.;..;.;16;..;15;2;9;11;4;11;..;..;..;..;..;..;..;..;..;..;21;..;22;6;13;13;..;9;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;..;..;..;..;..;..;..;..;18;15;64;42;30;38;42;52;.;.;..;..;..;..;..;..;..;.;5;7;23;12;8;12;15;18;..;..;..;..;..;..;..;..;..;..;13;8;40;30;22;26;27;34;
    Otro personal docente;.;..;..;..;..;..;..;..;..;2;3;3;3;3;25;32;47;39;.;.;.;.;.;..;..;..;..;1;2;2;1;2;12;14;16;13;.;.;.;.;.;..;..;..;..;1;1;1;1;1;13;18;31;26;
Rovira i Virgili;
    Total;..;..;..;..;118;135;134;127;136;31;32;39;47;50;60;65;69;72;..;..;..;..;..;..;..;..;..;11;8;13;12;12;16;18;18;20;..;..;..;..;..;..;..;..;..;19;23;27;35;38;44;46;51;52;
    Facultades y Escuelas Superiores (F. y E.S);..;.;..;.;.;..;..;..;.;6;.;..;.;.;..;..;15;.;.;.;..;.;.;..;..;.;.;3;.;..;.;.;..;..;3;.;..;.;.;.;.;.;.;..;.;3;.;.;.;.;.;.;11;.;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;14;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;11;.;
    F. y E.S: Nivel IV. Profesor Asociado;..;.;..;.;.;..;..;..;.;6;.;..;.;.;..;..;..;.;.;.;..;.;.;..;..;..;.;3;.;..;.;.;..;..;..;.;..;.;.;.;.;.;.;.;.;3;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;.;..;..;..;..;..;..;..;5;3;13;17;25;31;31;21;37;..;..;.;..;..;..;..;..;..;..;..;4;5;6;8;10;6;10;..;.;..;..;..;..;..;..;..;5;3;9;13;19;23;21;15;26;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;..;..;..;..;..;.;.;.;2;2;3;4;5;5;.;.;.;..;..;..;..;..;.;.;.;.;..;..;..;..;..;1;.;.;.;.;.;..;..;..;..;.;.;.;2;2;2;3;4;4;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;.;.;.;..;..;..;..;.;..;.;.;5;5;7;8;12;.;13;.;.;..;..;.;.;.;.;.;.;.;..;..;1;1;4;.;..;.;.;.;.;..;..;..;.;..;.;.;4;5;6;7;9;.;10;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;.;..;..;..;..;..;..;..;5;3;8;11;15;21;15;16;19;..;..;.;.;..;..;.;.;.;..;..;3;4;5;7;6;6;6;..;.;.;..;..;..;..;..;..;5;3;5;6;10;13;9;10;13;
    Otro personal docente;..;..;..;..;..;..;..;..;..;20;28;26;29;26;29;34;33;35;..;..;..;..;..;..;..;..;..;9;8;9;7;6;8;9;8;10;..;..;..;..;..;..;..;..;..;12;20;18;22;19;21;25;25;25;
Salamanca;
    Total;107;113;115;114;131;126;126;158;190;58;66;74;71;84;80;77;105;107;..;..;..;..;..;..;..;..;..;24;29;35;31;38;36;37;54;51;..;..;..;..;..;..;..;..;..;34;36;39;40;47;44;41;52;56;
    Facultades y Escuelas Superiores (F. y E.S);..;.;..;.;.;.;.;..;..;8;2;..;.;.;.;.;21;32;.;..;..;.;.;.;.;..;..;3;..;..;.;.;.;.;9;..;.;..;..;.;.;.;.;..;..;4;..;..;.;.;.;.;13;17;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;..;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;..;..;..;.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;..;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;..;.;.;.;.;.;..;5;2;..;.;.;.;.;4;..;..;..;..;.;.;.;.;..;..;..;..;..;.;.;.;.;..;.;.;..;..;.;.;.;.;.;..;2;..;..;.;.;.;.;2;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;6;6;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;4;4;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;.;.;.;.;..;..;..;.;..;.;.;4;6;4;4;12;4;.;.;.;..;..;..;..;.;..;.;.;.;..;..;..;..;.;..;..;.;.;.;.;.;.;.;.;..;.;.;3;5;2;2;3;..;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;..;1;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;.;.;1;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;..;.;.;.;.;.;.;..;.;..;.;.;.;.;4;4;..;..;.;.;.;..;..;..;..;.;..;.;.;.;..;..;..;..;.;..;..;.;.;..;.;.;.;..;.;..;.;.;..;.;2;2;..;..;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;.;.;.;..;..;..;..;..;..;.;.;.;..;..;..;..;..;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;..;..;..;..;..;.;.;.;..;..;..;..;..;0;
    Otro personal docente;..;109;112;109;124;116;116;114;118;50;63;72;67;78;76;73;72;72;..;..;..;..;..;..;..;..;..;20;28;34;30;37;34;35;36;34;..;..;..;..;..;..;..;..;..;29;36;39;37;41;41;39;36;37;
Santiago de Compostela;
    Total;..;..;..;..;..;..;..;..;..;24;22;22;20;21;22;22;49;52;..;..;..;..;..;..;..;..;..;17;16;15;15;16;16;16;34;36;..;..;..;..;..;..;..;..;..;7;6;7;5;5;6;6;15;16;
    Facultades y Escuelas Superiores (F. y E.S);.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;9;.;10;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;.;8;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;2;.;..;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;..;.;..;.;.;.;.;.;.;9;.;10;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;.;8;.;.;.;.;.;.;.;.;..;.;.;.;.;.;.;2;.;..;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel IV. Profesor Asociado;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);..;..;..;..;..;..;..;..;..;13;12;12;11;12;12;3;12;3;..;..;..;..;..;..;..;..;.;10;9;9;9;10;10;3;10;..;..;..;..;..;..;..;.;..;.;3;2;3;2;2;2;0;2;0;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;.;.;..;..;.;.;.;..;.;7;7;7;7;8;8;.;9;.;.;.;.;.;.;.;.;.;.;.;.;6;6;7;7;.;7;.;..;..;..;..;..;..;.;..;.;..;..;..;..;..;..;.;..;.;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;..;..;..;..;..;..;.;.;.;..;..;..;..;..;..;.;.;.;..;.;.;.;..;..;.;.;.;..;.;.;.;..;..;.;.;.;..;..;..;..;..;..;.;.;.;..;..;..;..;..;..;.;.;.;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;..;..;..;..;..;..;..;5;4;4;4;4;4;3;4;3;..;..;..;..;..;..;..;.;.;3;3;3;3;3;3;3;3;..;..;..;.;.;.;.;.;.;.;1;.;1;1;1;1;0;1;0;
    Otro personal docente;..;..;..;..;..;..;..;..;..;11;10;10;9;9;10;9;37;38;..;..;..;..;..;..;..;..;..;7;6;6;6;6;6;6;24;24;..;..;..;..;..;..;..;..;..;4;4;4;3;3;4;4;13;14;
Sevilla;
    Total;272;286;283;292;295;291;296;314;291;115;123;127;134;134;137;153;163;149;122;133;130;128;127;134;131;138;135;59;67;68;70;68;72;79;82;77;150;153;153;164;168;157;165;176;156;56;56;59;64;66;65;74;81;72;
    Facultades y Escuelas Superiores (F. y E.S);..;..;..;..;..;..;..;..;..;23;14;29;32;32;43;48;42;45;..;..;..;..;..;..;..;..;..;9;7;15;17;14;22;25;22;22;..;..;..;..;..;..;..;..;..;14;8;14;16;18;21;23;20;23;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;..;.;.;..;.;.;.;.;.;7;5;4;5;4;3;2;2;3;.;..;..;..;..;..;..;..;..;.;..;..;..;..;..;..;..;..;..;.;.;.;.;..;.;.;.;4;3;4;4;2;..;1;1;..;
    F. y E.S: Nivel II. Profesor Agregado y Titular;.;..;..;..;..;..;..;..;..;1;7;17;19;19;22;24;26;17;..;.;..;..;..;..;..;..;..;..;3;10;11;10;11;12;12;7;..;.;..;..;..;..;..;..;..;..;4;7;7;9;11;12;14;9;
    F. y E.S: Nivel III. Profesor Adjunto, Contratado Doctor y Ayudante Doctor;.;.;..;..;..;..;..;..;..;2;2;8;8;9;18;22;12;25;.;.;.;.;.;..;..;..;..;2;2;4;4;3;9;12;8;12;.;.;..;..;..;..;..;.;..;.;.;4;5;6;9;10;5;13;
    F. y E.S: Nivel IV. Profesor Asociado;..;.;..;..;.;.;.;.;..;12;.;..;..;0;0;1;1;0;..;.;..;..;..;.;..;..;..;4;.;..;..;..;0;..;..;0;..;.;.;.;..;..;..;..;.;7;.;.;.;..;..;..;..;.;
    F. y E.S: Nivel V y VI. Profesor Ayudante, Auxiliar o Colaborador;..;..;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;..;..;.;.;.;.;.;.;.;
    Escuelas Universitarias y Otras Enseñanzas (E.U y Otras);150;162;140;146;156;136;136;175;132;89;87;79;81;83;76;81;96;79;..;..;..;..;..;..;..;..;..;50;52;46;46;47;44;46;53;46;..;..;..;..;..;..;..;..;..;39;35;33;35;36;32;36;44;33;
    E.U y Otras: Nivel I. Profesor Agregado y Titular;121;130;111;121;124;113;106;109;108;71;67;64;67;67;63;66;69;68;..;..;..;..;..;..;..;..;..;37;37;37;37;39;37;38;40;40;..;..;..;..;..;..;..;..;..;34;30;27;30;29;26;28;29;28;
    E.U y Otras: Nivel II. Profesor Adjunto y Contratado Doctor;..;..;..;..;..;..;..;..;..;14;16;13;13;14;10;12;23;9;..;..;..;..;..;.;.;..;.;12;14;9;9;8;7;7;12;6;.;..;.;.;..;..;.;..;..;2;..;4;4;5;..;5;11;..;
    E.U y Otras: Nivel III y Nivel IV. Profesor Asociado, Ayudante, Auxiliar y Colaborador;..;..;.;.;.;..;..;..;..;4;3;3;1;2;3;4;4;..;..;.;..;..;..;..;..;.;..;..;1;..;..;..;..;..;1;1;.;.;.;.;.;..;..;..;..;3;2;2;1;2;3;4;4;..;
    Otro personal docente;..;..;..;..;..;..;..;..;..;3;22;18;21;19;18;24;25;25;.;..;..;..;..;..;..;..;..;0;8;7;7;7;6;9;8;9;..;..;..;..;..;..;..;..;..;3;14;11;13;12;12;15;17;16;
València (Estudi General);
    Total;149;142;148;140;138;130;136;128;129;79;74;76;83;77;71;72;64;62;..;..;..;..;..;..;..;..;..;51;48;51;54;54;46;45;42;40;..;..;..;..;..;..;..;..;..;28;26;25;29;24;25;26;22;22;
    Facultades y Escuelas Superiores (F. y E.S);..;.;.;..;..;.;.;.;.;6;.;.;52;48;.;.;.;.;.;.;.;..;..;.;.;.;.;3;.;.;34;34;.;.;.;.;..;.;.;..;..;.;.;.;.;3;.;.;18;14;.;.;.;.;
    F. y E.S: Nivel I. Profesor Director, Ordinario y Catedrático;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;
    F. y E.S: Nivel II. Profesor Agregado y Titular;..;.;.;..;..;.;.;.;.;6;.;.;13;10;.;.;.;.;.;.;.;.;.;.;.;.;.;3;.;.;.;.;.;.;.;.;..;.;.;.;..;.;.;.;.;3;.;.;5;..;.;.;.;.;
